,Headline,Body ID,Stance
1510,Feminist Movement,1611,FAVOR
1511,Feminist Movement,1612,NONE
1512,Feminist Movement,1613,AGAINST
1513,Feminist Movement,1614,AGAINST
1514,Feminist Movement,1615,AGAINST
1515,Feminist Movement,1616,NONE
1516,Feminist Movement,1617,AGAINST
1517,Feminist Movement,1618,AGAINST
1518,Feminist Movement,1619,AGAINST
1519,Feminist Movement,1620,AGAINST
1520,Feminist Movement,1621,AGAINST
1521,Feminist Movement,1622,AGAINST
1522,Feminist Movement,1623,AGAINST
1523,Feminist Movement,1624,AGAINST
1524,Feminist Movement,1625,AGAINST
1525,Feminist Movement,1626,NONE
1526,Feminist Movement,1627,NONE
1527,Feminist Movement,1628,AGAINST
1528,Feminist Movement,1629,FAVOR
1529,Feminist Movement,1630,NONE
1530,Feminist Movement,1631,AGAINST
1531,Feminist Movement,1632,AGAINST
1532,Feminist Movement,1633,NONE
1533,Feminist Movement,1634,AGAINST
1534,Feminist Movement,1635,FAVOR
1535,Feminist Movement,1636,NONE
1536,Feminist Movement,1637,NONE
1537,Feminist Movement,1638,AGAINST
1538,Feminist Movement,1639,NONE
1539,Feminist Movement,1640,AGAINST
1540,Feminist Movement,1641,FAVOR
1541,Feminist Movement,1642,AGAINST
1542,Feminist Movement,1643,AGAINST
1543,Feminist Movement,1644,AGAINST
1544,Feminist Movement,1645,AGAINST
1545,Feminist Movement,1646,AGAINST
1546,Feminist Movement,1647,AGAINST
1547,Feminist Movement,1648,FAVOR
1548,Feminist Movement,1649,AGAINST
1549,Feminist Movement,1650,AGAINST
1550,Feminist Movement,1651,AGAINST
1551,Feminist Movement,1652,AGAINST
1552,Feminist Movement,1653,AGAINST
1553,Feminist Movement,1654,AGAINST
1554,Feminist Movement,1655,AGAINST
1555,Feminist Movement,1656,AGAINST
1556,Feminist Movement,1657,AGAINST
1557,Feminist Movement,1658,AGAINST
1558,Feminist Movement,1659,AGAINST
1559,Feminist Movement,1660,AGAINST
1560,Feminist Movement,1661,AGAINST
1561,Feminist Movement,1662,AGAINST
1562,Feminist Movement,1663,AGAINST
1563,Feminist Movement,1664,AGAINST
1564,Feminist Movement,1665,AGAINST
1565,Feminist Movement,1666,AGAINST
1566,Feminist Movement,1667,AGAINST
1567,Feminist Movement,1668,AGAINST
1568,Feminist Movement,1669,AGAINST
1569,Feminist Movement,1670,AGAINST
1570,Feminist Movement,1671,AGAINST
1571,Feminist Movement,1672,AGAINST
1572,Hillary Clinton,1673,FAVOR
1573,Hillary Clinton,1674,AGAINST
1574,Hillary Clinton,1675,NONE
1575,Hillary Clinton,1676,FAVOR
1576,Hillary Clinton,1677,NONE
1577,Hillary Clinton,1678,AGAINST
1578,Hillary Clinton,1679,FAVOR
1579,Hillary Clinton,1680,AGAINST
1580,Hillary Clinton,1681,NONE
1581,Hillary Clinton,1682,FAVOR
1582,Hillary Clinton,1683,NONE
1583,Hillary Clinton,1684,NONE
1584,Hillary Clinton,1685,AGAINST
1585,Hillary Clinton,1686,NONE
1586,Hillary Clinton,1687,AGAINST
1587,Hillary Clinton,1688,NONE
1588,Hillary Clinton,1689,AGAINST
1589,Hillary Clinton,1690,FAVOR
1590,Hillary Clinton,1691,FAVOR
1591,Hillary Clinton,1692,FAVOR
1592,Hillary Clinton,1693,NONE
1593,Hillary Clinton,1694,NONE
1594,Hillary Clinton,1695,FAVOR
1595,Hillary Clinton,1696,AGAINST
1596,Hillary Clinton,1697,NONE
1597,Hillary Clinton,1698,AGAINST
1598,Hillary Clinton,1699,AGAINST
1599,Hillary Clinton,1700,FAVOR
1600,Hillary Clinton,1701,AGAINST
1601,Hillary Clinton,1702,NONE
1602,Hillary Clinton,1703,FAVOR
1603,Hillary Clinton,1704,AGAINST
1604,Hillary Clinton,1705,FAVOR
1605,Hillary Clinton,1706,AGAINST
1606,Hillary Clinton,1707,FAVOR
1607,Hillary Clinton,1708,NONE
1608,Hillary Clinton,1709,FAVOR
1609,Hillary Clinton,1710,FAVOR
1610,Hillary Clinton,1711,FAVOR
1611,Hillary Clinton,1712,AGAINST
1612,Hillary Clinton,1713,NONE
1613,Hillary Clinton,1714,FAVOR
1614,Hillary Clinton,1715,FAVOR
1615,Hillary Clinton,1716,FAVOR
1616,Hillary Clinton,1717,AGAINST
1617,Hillary Clinton,1718,NONE
1618,Hillary Clinton,1719,AGAINST
1619,Hillary Clinton,1720,AGAINST
1620,Hillary Clinton,1721,FAVOR
1621,Hillary Clinton,1722,AGAINST
1622,Hillary Clinton,1723,AGAINST
1623,Hillary Clinton,1724,AGAINST
1624,Hillary Clinton,1725,NONE
1625,Hillary Clinton,1726,AGAINST
1626,Hillary Clinton,1727,AGAINST
1627,Hillary Clinton,1728,NONE
1628,Hillary Clinton,1729,FAVOR
1629,Hillary Clinton,1730,AGAINST
1630,Hillary Clinton,1731,NONE
1631,Hillary Clinton,1732,AGAINST
1632,Hillary Clinton,1733,NONE
1633,Hillary Clinton,1734,NONE
1634,Hillary Clinton,1735,AGAINST
1635,Hillary Clinton,1736,AGAINST
1636,Hillary Clinton,1737,NONE
1637,Hillary Clinton,1738,AGAINST
1638,Hillary Clinton,1739,AGAINST
1639,Hillary Clinton,1740,AGAINST
1640,Hillary Clinton,1741,NONE
1641,Hillary Clinton,1742,NONE
1642,Hillary Clinton,1743,AGAINST
1643,Hillary Clinton,1744,NONE
1644,Hillary Clinton,1745,NONE
1645,Hillary Clinton,1746,FAVOR
1646,Hillary Clinton,1747,NONE
1647,Hillary Clinton,1748,FAVOR
1648,Hillary Clinton,1749,AGAINST
1649,Hillary Clinton,1750,AGAINST
1650,Hillary Clinton,1751,NONE
1651,Hillary Clinton,1752,FAVOR
1652,Hillary Clinton,1753,FAVOR
1653,Hillary Clinton,1754,AGAINST
1654,Hillary Clinton,1755,AGAINST
1655,Hillary Clinton,1756,AGAINST
1656,Hillary Clinton,1757,FAVOR
1657,Hillary Clinton,1758,NONE
1658,Hillary Clinton,1759,NONE
1659,Hillary Clinton,1760,AGAINST
1660,Hillary Clinton,1761,AGAINST
1661,Hillary Clinton,1762,NONE
1662,Hillary Clinton,1763,NONE
1663,Hillary Clinton,1764,NONE
1664,Hillary Clinton,1765,AGAINST
1665,Hillary Clinton,1766,AGAINST
1666,Hillary Clinton,1767,AGAINST
1667,Hillary Clinton,1768,AGAINST
1668,Hillary Clinton,1769,AGAINST
1669,Hillary Clinton,1770,NONE
1670,Hillary Clinton,1771,AGAINST
1671,Hillary Clinton,1772,AGAINST
1672,Hillary Clinton,1773,AGAINST
1673,Hillary Clinton,1774,AGAINST
1674,Hillary Clinton,1775,AGAINST
1675,Hillary Clinton,1776,AGAINST
1676,Hillary Clinton,1777,NONE
1677,Hillary Clinton,1778,AGAINST
1678,Hillary Clinton,1779,NONE
1679,Hillary Clinton,1780,NONE
1680,Hillary Clinton,1781,AGAINST
1681,Hillary Clinton,1782,AGAINST
1682,Hillary Clinton,1783,AGAINST
1683,Hillary Clinton,1784,NONE
1684,Hillary Clinton,1785,FAVOR
1685,Hillary Clinton,1786,NONE
1686,Hillary Clinton,1787,FAVOR
1687,Hillary Clinton,1788,FAVOR
1688,Hillary Clinton,1789,AGAINST
1689,Hillary Clinton,1790,FAVOR
1690,Hillary Clinton,1791,FAVOR
1691,Hillary Clinton,1792,NONE
1692,Hillary Clinton,1793,FAVOR
1693,Hillary Clinton,1794,AGAINST
1694,Hillary Clinton,1795,AGAINST
1695,Hillary Clinton,1796,FAVOR
1696,Hillary Clinton,1797,AGAINST
1697,Hillary Clinton,1798,AGAINST
1698,Hillary Clinton,1799,FAVOR
1699,Hillary Clinton,1800,FAVOR
1700,Hillary Clinton,1801,AGAINST
1701,Hillary Clinton,1802,NONE
1702,Hillary Clinton,1803,AGAINST
1703,Hillary Clinton,1804,AGAINST
1704,Hillary Clinton,1805,AGAINST
1705,Hillary Clinton,1806,AGAINST
1706,Hillary Clinton,1807,AGAINST
1707,Hillary Clinton,1808,AGAINST
1708,Hillary Clinton,1809,NONE
1709,Hillary Clinton,1810,AGAINST
1710,Hillary Clinton,1811,AGAINST
1711,Hillary Clinton,1812,FAVOR
1712,Hillary Clinton,1813,AGAINST
1713,Hillary Clinton,1814,NONE
1714,Hillary Clinton,1815,NONE
1715,Hillary Clinton,1816,FAVOR
1716,Hillary Clinton,1817,AGAINST
1717,Hillary Clinton,1818,AGAINST
1718,Hillary Clinton,1819,FAVOR
1719,Hillary Clinton,1820,NONE
1720,Hillary Clinton,1821,AGAINST
1721,Hillary Clinton,1822,FAVOR
1722,Hillary Clinton,1823,AGAINST
1723,Hillary Clinton,1824,NONE
1724,Hillary Clinton,1825,FAVOR
1725,Hillary Clinton,1826,AGAINST
1726,Hillary Clinton,1827,FAVOR
1727,Hillary Clinton,1828,FAVOR
1728,Hillary Clinton,1829,FAVOR
1729,Hillary Clinton,1830,FAVOR
1730,Hillary Clinton,1831,FAVOR
1731,Hillary Clinton,1832,FAVOR
1732,Hillary Clinton,1833,NONE
1733,Hillary Clinton,1834,AGAINST
1734,Hillary Clinton,1835,NONE
1735,Hillary Clinton,1836,AGAINST
1736,Hillary Clinton,1837,FAVOR
1737,Hillary Clinton,1838,FAVOR
1738,Hillary Clinton,1839,AGAINST
1739,Hillary Clinton,1840,NONE
1740,Hillary Clinton,1841,AGAINST
1741,Hillary Clinton,1842,FAVOR
1742,Hillary Clinton,1843,AGAINST
1743,Hillary Clinton,1844,NONE
1744,Hillary Clinton,1845,AGAINST
1745,Hillary Clinton,1846,AGAINST
1746,Hillary Clinton,1847,AGAINST
1747,Hillary Clinton,1848,FAVOR
1748,Hillary Clinton,1849,NONE
1749,Hillary Clinton,1850,FAVOR
1750,Hillary Clinton,1851,NONE
1751,Hillary Clinton,1852,AGAINST
1752,Hillary Clinton,1853,AGAINST
1753,Hillary Clinton,1854,NONE
1754,Hillary Clinton,1855,AGAINST
1755,Hillary Clinton,1856,AGAINST
1756,Hillary Clinton,1857,FAVOR
1757,Hillary Clinton,1858,NONE
1758,Hillary Clinton,1859,NONE
1759,Hillary Clinton,1860,AGAINST
1760,Hillary Clinton,1861,FAVOR
1761,Hillary Clinton,1862,AGAINST
1762,Hillary Clinton,1863,NONE
1763,Hillary Clinton,1864,AGAINST
1764,Hillary Clinton,1865,NONE
1765,Hillary Clinton,1866,NONE
1766,Hillary Clinton,1867,AGAINST
1767,Hillary Clinton,1868,NONE
1768,Hillary Clinton,1869,NONE
1769,Hillary Clinton,1870,AGAINST
1770,Hillary Clinton,1871,FAVOR
1771,Hillary Clinton,1872,AGAINST
1772,Hillary Clinton,1873,NONE
1773,Hillary Clinton,1874,AGAINST
1774,Hillary Clinton,1875,NONE
1775,Hillary Clinton,1876,NONE
1776,Hillary Clinton,1877,FAVOR
1777,Hillary Clinton,1878,NONE
1778,Hillary Clinton,1879,FAVOR
1779,Hillary Clinton,1880,AGAINST
1780,Hillary Clinton,1881,AGAINST
1781,Hillary Clinton,1882,NONE
1782,Hillary Clinton,1883,NONE
1783,Hillary Clinton,1884,NONE
1784,Hillary Clinton,1885,NONE
1785,Hillary Clinton,1886,NONE
1786,Hillary Clinton,1887,FAVOR
1787,Hillary Clinton,1888,NONE
1788,Hillary Clinton,1889,NONE
1789,Hillary Clinton,1890,FAVOR
1790,Hillary Clinton,1891,NONE
1791,Hillary Clinton,1892,FAVOR
1792,Hillary Clinton,1893,AGAINST
1793,Hillary Clinton,1894,AGAINST
1794,Hillary Clinton,1895,FAVOR
1795,Hillary Clinton,1896,AGAINST
1796,Hillary Clinton,1897,AGAINST
1797,Hillary Clinton,1898,AGAINST
1798,Hillary Clinton,1899,NONE
1799,Hillary Clinton,1900,AGAINST
1800,Hillary Clinton,1901,AGAINST
1801,Hillary Clinton,1902,FAVOR
1802,Hillary Clinton,1903,NONE
1803,Hillary Clinton,1904,FAVOR
1804,Hillary Clinton,1905,AGAINST
1805,Hillary Clinton,1906,AGAINST
1806,Hillary Clinton,1907,FAVOR
1807,Hillary Clinton,1908,NONE
1808,Hillary Clinton,1909,AGAINST
1809,Hillary Clinton,1910,AGAINST
1810,Hillary Clinton,1911,AGAINST
1811,Hillary Clinton,1912,AGAINST
1812,Hillary Clinton,1913,FAVOR
1813,Hillary Clinton,1914,NONE
1814,Hillary Clinton,1915,AGAINST
1815,Hillary Clinton,1916,FAVOR
1816,Hillary Clinton,1917,NONE
1817,Hillary Clinton,1918,NONE
1818,Hillary Clinton,1919,NONE
1819,Hillary Clinton,1920,AGAINST
1820,Hillary Clinton,1921,FAVOR
1821,Hillary Clinton,1922,NONE
1822,Hillary Clinton,1923,NONE
1823,Hillary Clinton,1924,FAVOR
1824,Hillary Clinton,1925,FAVOR
1825,Hillary Clinton,1926,AGAINST
1826,Hillary Clinton,1927,AGAINST
1827,Hillary Clinton,1928,AGAINST
1828,Hillary Clinton,1929,AGAINST
1829,Hillary Clinton,1930,AGAINST
1830,Hillary Clinton,1931,FAVOR
1831,Hillary Clinton,1932,NONE
1832,Hillary Clinton,1933,AGAINST
1833,Hillary Clinton,1934,NONE
1834,Hillary Clinton,1935,AGAINST
1835,Hillary Clinton,1936,NONE
1836,Hillary Clinton,1937,NONE
1837,Hillary Clinton,1938,NONE
1838,Hillary Clinton,1939,NONE
1839,Hillary Clinton,1940,FAVOR
1840,Hillary Clinton,1941,NONE
1841,Hillary Clinton,1942,NONE
1842,Hillary Clinton,1943,FAVOR
1843,Hillary Clinton,1944,NONE
1844,Hillary Clinton,1945,NONE
1845,Hillary Clinton,1946,AGAINST
1846,Hillary Clinton,1947,NONE
1847,Hillary Clinton,1948,NONE
1848,Hillary Clinton,1949,NONE
1849,Hillary Clinton,1950,AGAINST
1850,Hillary Clinton,1951,AGAINST
1851,Hillary Clinton,1952,NONE
1852,Hillary Clinton,1953,NONE
1853,Hillary Clinton,1954,NONE
1854,Hillary Clinton,1955,FAVOR
1855,Hillary Clinton,1956,NONE
1856,Hillary Clinton,1957,NONE
1857,Hillary Clinton,1958,NONE
1858,Hillary Clinton,1959,NONE
1859,Hillary Clinton,1960,NONE
1860,Hillary Clinton,1961,AGAINST
1861,Hillary Clinton,1962,AGAINST
1862,Hillary Clinton,1963,FAVOR
1863,Hillary Clinton,1964,NONE
1864,Hillary Clinton,1965,FAVOR
1865,Hillary Clinton,1966,FAVOR
1866,Hillary Clinton,1967,NONE
1867,Hillary Clinton,1968,NONE
1868,Hillary Clinton,1969,NONE
1869,Hillary Clinton,1970,NONE
1870,Hillary Clinton,1971,NONE
1871,Hillary Clinton,1972,NONE
1872,Hillary Clinton,1973,NONE
1873,Hillary Clinton,1974,NONE
1874,Hillary Clinton,1975,NONE
1875,Hillary Clinton,1976,AGAINST
1876,Hillary Clinton,1977,FAVOR
1877,Hillary Clinton,1978,NONE
1878,Hillary Clinton,1979,NONE
1879,Hillary Clinton,1980,FAVOR
1880,Hillary Clinton,1981,NONE
1881,Hillary Clinton,1982,AGAINST
1882,Hillary Clinton,1983,NONE
1883,Hillary Clinton,1984,FAVOR
1884,Hillary Clinton,1985,FAVOR
1885,Hillary Clinton,1986,AGAINST
1886,Hillary Clinton,1987,AGAINST
1887,Hillary Clinton,1988,AGAINST
1888,Hillary Clinton,1989,AGAINST
1889,Hillary Clinton,1990,AGAINST
1890,Hillary Clinton,1991,NONE
1891,Hillary Clinton,1992,NONE
1892,Hillary Clinton,1993,FAVOR
1893,Hillary Clinton,1994,FAVOR
1894,Hillary Clinton,1995,AGAINST
1895,Hillary Clinton,1996,AGAINST
1896,Hillary Clinton,1997,NONE
1897,Hillary Clinton,1998,AGAINST
1898,Hillary Clinton,1999,FAVOR
1899,Hillary Clinton,2000,NONE
1900,Hillary Clinton,2001,NONE
1901,Hillary Clinton,2002,NONE
1902,Hillary Clinton,2003,NONE
1903,Hillary Clinton,2004,AGAINST
1904,Hillary Clinton,2005,FAVOR
1905,Hillary Clinton,2006,AGAINST
1906,Hillary Clinton,2007,AGAINST
1907,Hillary Clinton,2008,AGAINST
1908,Hillary Clinton,2009,NONE
1909,Hillary Clinton,2010,FAVOR
1910,Hillary Clinton,2011,NONE
1911,Hillary Clinton,2012,AGAINST
1912,Hillary Clinton,2013,AGAINST
1913,Hillary Clinton,2014,NONE
1914,Hillary Clinton,2015,NONE
1915,Hillary Clinton,2016,AGAINST
1916,Hillary Clinton,2017,NONE
1917,Hillary Clinton,2018,AGAINST
1918,Hillary Clinton,2019,FAVOR
1919,Hillary Clinton,2020,NONE
1920,Hillary Clinton,2021,FAVOR
1921,Hillary Clinton,2022,AGAINST
1922,Hillary Clinton,2023,NONE
1923,Hillary Clinton,2024,AGAINST
1924,Hillary Clinton,2025,NONE
1925,Hillary Clinton,2026,AGAINST
1926,Hillary Clinton,2027,FAVOR
1927,Hillary Clinton,2028,FAVOR
1928,Hillary Clinton,2029,NONE
1929,Hillary Clinton,2030,AGAINST
1930,Hillary Clinton,2031,NONE
1931,Hillary Clinton,2032,AGAINST
1932,Hillary Clinton,2033,NONE
1933,Hillary Clinton,2034,NONE
1934,Hillary Clinton,2035,NONE
1935,Hillary Clinton,2036,NONE
1936,Hillary Clinton,2037,FAVOR
1937,Hillary Clinton,2038,FAVOR
1938,Hillary Clinton,2039,FAVOR
1939,Hillary Clinton,2040,NONE
1940,Hillary Clinton,2041,AGAINST
1941,Hillary Clinton,2042,FAVOR
1942,Hillary Clinton,2043,AGAINST
1943,Hillary Clinton,2044,NONE
1944,Hillary Clinton,2045,AGAINST
1945,Hillary Clinton,2046,AGAINST
1946,Hillary Clinton,2047,AGAINST
1947,Hillary Clinton,2048,NONE
1948,Hillary Clinton,2049,AGAINST
1949,Hillary Clinton,2050,NONE
1950,Hillary Clinton,2051,NONE
1951,Hillary Clinton,2052,NONE
1952,Hillary Clinton,2053,NONE
1953,Hillary Clinton,2054,AGAINST
1954,Hillary Clinton,2055,AGAINST
1955,Hillary Clinton,2056,FAVOR
1956,Hillary Clinton,2057,NONE
1957,Hillary Clinton,2058,NONE
1958,Hillary Clinton,2059,AGAINST
1959,Hillary Clinton,2060,NONE
1960,Hillary Clinton,2061,AGAINST
1961,Hillary Clinton,2062,NONE
1962,Hillary Clinton,2063,NONE
1963,Hillary Clinton,2064,AGAINST
1964,Hillary Clinton,2065,AGAINST
1965,Hillary Clinton,2066,AGAINST
1966,Hillary Clinton,2067,FAVOR
1967,Hillary Clinton,2068,FAVOR
1968,Hillary Clinton,2069,FAVOR
1969,Hillary Clinton,2070,AGAINST
1970,Hillary Clinton,2071,FAVOR
1971,Hillary Clinton,2072,AGAINST
1972,Hillary Clinton,2073,FAVOR
1973,Hillary Clinton,2074,FAVOR
1974,Hillary Clinton,2075,NONE
1975,Hillary Clinton,2076,FAVOR
1976,Hillary Clinton,2077,FAVOR
1977,Hillary Clinton,2078,FAVOR
1978,Hillary Clinton,2079,FAVOR
1979,Hillary Clinton,2080,FAVOR
1980,Hillary Clinton,2081,AGAINST
1981,Hillary Clinton,2082,AGAINST
1982,Hillary Clinton,2083,AGAINST
1983,Hillary Clinton,2084,AGAINST
1984,Hillary Clinton,2085,AGAINST
1985,Hillary Clinton,2086,AGAINST
1986,Hillary Clinton,2087,AGAINST
1987,Hillary Clinton,2088,AGAINST
1988,Hillary Clinton,2089,AGAINST
1989,Hillary Clinton,2090,AGAINST
1990,Hillary Clinton,2091,AGAINST
1991,Hillary Clinton,2092,AGAINST
1992,Hillary Clinton,2093,AGAINST
1993,Hillary Clinton,2094,AGAINST
1994,Hillary Clinton,2095,AGAINST
1995,Hillary Clinton,2096,AGAINST
1996,Hillary Clinton,2097,AGAINST
1997,Hillary Clinton,2098,AGAINST
1998,Hillary Clinton,2099,AGAINST
1999,Hillary Clinton,2100,AGAINST
2000,Hillary Clinton,2101,AGAINST
2001,Hillary Clinton,2102,AGAINST
2002,Hillary Clinton,2103,AGAINST
2003,Hillary Clinton,2104,AGAINST
2004,Hillary Clinton,2105,AGAINST
2005,Hillary Clinton,2106,AGAINST
2006,Hillary Clinton,2107,AGAINST
2007,Hillary Clinton,2108,AGAINST
2008,Hillary Clinton,2109,AGAINST
2009,Hillary Clinton,2110,AGAINST
2010,Hillary Clinton,2111,AGAINST
2011,Hillary Clinton,2112,AGAINST
2012,Hillary Clinton,2113,AGAINST
2013,Hillary Clinton,2114,AGAINST
2014,Hillary Clinton,2115,AGAINST
2015,Hillary Clinton,2116,AGAINST
2016,Hillary Clinton,2117,AGAINST
2017,Hillary Clinton,2118,AGAINST
2018,Hillary Clinton,2119,AGAINST
2019,Hillary Clinton,2120,AGAINST
2020,Hillary Clinton,2121,AGAINST
2021,Hillary Clinton,2122,AGAINST
2022,Hillary Clinton,2123,AGAINST
2023,Hillary Clinton,2124,AGAINST
2024,Hillary Clinton,2125,AGAINST
2025,Hillary Clinton,2126,AGAINST
2026,Hillary Clinton,2127,AGAINST
2027,Hillary Clinton,2128,AGAINST
2028,Hillary Clinton,2129,AGAINST
2029,Hillary Clinton,2130,AGAINST
2030,Hillary Clinton,2131,AGAINST
2031,Hillary Clinton,2132,AGAINST
2032,Hillary Clinton,2133,AGAINST
2033,Hillary Clinton,2134,AGAINST
2034,Hillary Clinton,2135,AGAINST
2035,Hillary Clinton,2136,AGAINST
2036,Hillary Clinton,2137,AGAINST
2037,Hillary Clinton,2138,AGAINST
2038,Hillary Clinton,2139,AGAINST
2039,Hillary Clinton,2140,AGAINST
2040,Hillary Clinton,2141,AGAINST
2041,Hillary Clinton,2142,AGAINST
2042,Hillary Clinton,2143,AGAINST
2043,Hillary Clinton,2144,AGAINST
2044,Hillary Clinton,2145,AGAINST
2045,Hillary Clinton,2146,AGAINST
2046,Hillary Clinton,2147,AGAINST
2047,Hillary Clinton,2148,AGAINST
2048,Hillary Clinton,2149,AGAINST
2049,Hillary Clinton,2150,AGAINST
2050,Hillary Clinton,2151,AGAINST
2051,Hillary Clinton,2152,AGAINST
2052,Hillary Clinton,2153,AGAINST
2053,Hillary Clinton,2154,AGAINST
2054,Hillary Clinton,2155,AGAINST
2055,Hillary Clinton,2156,AGAINST
2056,Hillary Clinton,2157,AGAINST
2057,Hillary Clinton,2158,AGAINST
2058,Hillary Clinton,2159,AGAINST
2059,Hillary Clinton,2160,AGAINST
2060,Hillary Clinton,2161,AGAINST
2061,Hillary Clinton,2162,AGAINST
2062,Hillary Clinton,2163,AGAINST
2063,Hillary Clinton,2164,AGAINST
2064,Hillary Clinton,2165,AGAINST
2065,Hillary Clinton,2166,AGAINST
2066,Hillary Clinton,2167,AGAINST
2067,Hillary Clinton,2168,AGAINST
2068,Hillary Clinton,2169,AGAINST
2069,Hillary Clinton,2170,AGAINST
2070,Hillary Clinton,2171,AGAINST
2071,Hillary Clinton,2172,AGAINST
2072,Hillary Clinton,2173,AGAINST
2073,Hillary Clinton,2174,AGAINST
2074,Hillary Clinton,2175,AGAINST
2075,Hillary Clinton,2176,AGAINST
2076,Hillary Clinton,2177,AGAINST
2077,Hillary Clinton,2178,AGAINST
2078,Hillary Clinton,2179,AGAINST
2079,Hillary Clinton,2180,AGAINST
2080,Hillary Clinton,2181,AGAINST
2081,Hillary Clinton,2182,AGAINST
2082,Hillary Clinton,2183,AGAINST
2083,Hillary Clinton,2184,AGAINST
2084,Hillary Clinton,2185,AGAINST
2085,Hillary Clinton,2186,AGAINST
2086,Hillary Clinton,2187,AGAINST
2087,Hillary Clinton,2188,AGAINST
2088,Hillary Clinton,2189,AGAINST
2089,Hillary Clinton,2190,AGAINST
2090,Hillary Clinton,2191,AGAINST
2091,Hillary Clinton,2192,AGAINST
2092,Hillary Clinton,2193,AGAINST
2093,Hillary Clinton,2194,AGAINST
2094,Hillary Clinton,2195,AGAINST
2095,Hillary Clinton,2196,AGAINST
2096,Hillary Clinton,2197,AGAINST
2097,Hillary Clinton,2198,AGAINST
2098,Hillary Clinton,2199,AGAINST
2099,Hillary Clinton,2200,AGAINST
2100,Hillary Clinton,2201,AGAINST
2101,Hillary Clinton,2202,AGAINST
2102,Hillary Clinton,2203,AGAINST
2103,Hillary Clinton,2204,AGAINST
2104,Hillary Clinton,2205,AGAINST
2105,Hillary Clinton,2206,AGAINST
2106,Hillary Clinton,2207,AGAINST
2107,Hillary Clinton,2208,AGAINST
2108,Hillary Clinton,2209,AGAINST
2109,Hillary Clinton,2210,FAVOR
2110,Hillary Clinton,2211,AGAINST
2111,Hillary Clinton,2212,AGAINST
2112,Hillary Clinton,2213,NONE
2113,Hillary Clinton,2214,NONE
2114,Hillary Clinton,2215,FAVOR
2115,Hillary Clinton,2216,FAVOR
2116,Hillary Clinton,2217,AGAINST
2117,Hillary Clinton,2218,NONE
2118,Hillary Clinton,2219,FAVOR
2119,Hillary Clinton,2220,AGAINST
2120,Hillary Clinton,2221,NONE
2121,Hillary Clinton,2222,AGAINST
2122,Hillary Clinton,2223,AGAINST
2123,Hillary Clinton,2224,AGAINST
2124,Hillary Clinton,2225,AGAINST
2125,Hillary Clinton,2226,AGAINST
2126,Hillary Clinton,2227,AGAINST
2127,Hillary Clinton,2228,AGAINST
2128,Hillary Clinton,2229,AGAINST
2129,Hillary Clinton,2230,AGAINST
2130,Hillary Clinton,2231,FAVOR
2131,Hillary Clinton,2232,AGAINST
2132,Hillary Clinton,2233,AGAINST
2133,Hillary Clinton,2234,NONE
2134,Hillary Clinton,2235,AGAINST
2135,Hillary Clinton,2236,AGAINST
2136,Hillary Clinton,2237,AGAINST
2137,Hillary Clinton,2238,AGAINST
2138,Hillary Clinton,2239,FAVOR
2139,Hillary Clinton,2240,AGAINST
2140,Hillary Clinton,2241,NONE
2141,Hillary Clinton,2242,AGAINST
2142,Hillary Clinton,2243,NONE
2143,Hillary Clinton,2244,NONE
2144,Hillary Clinton,2245,NONE
2145,Hillary Clinton,2246,AGAINST
2146,Hillary Clinton,2247,NONE
2147,Hillary Clinton,2248,AGAINST
2148,Hillary Clinton,2249,AGAINST
2149,Hillary Clinton,2250,NONE
2150,Hillary Clinton,2251,NONE
2151,Hillary Clinton,2252,NONE
2152,Hillary Clinton,2253,NONE
2153,Hillary Clinton,2254,FAVOR
2154,Hillary Clinton,2255,AGAINST
2155,Hillary Clinton,2256,NONE
2156,Hillary Clinton,2257,FAVOR
2157,Hillary Clinton,2258,NONE
2158,Hillary Clinton,2259,AGAINST
2159,Hillary Clinton,2260,AGAINST
2160,Hillary Clinton,2261,NONE
2161,Hillary Clinton,2262,AGAINST
2162,Hillary Clinton,2263,FAVOR
2163,Hillary Clinton,2264,NONE
2164,Hillary Clinton,2265,AGAINST
2165,Hillary Clinton,2266,AGAINST
2166,Hillary Clinton,2267,AGAINST
2167,Hillary Clinton,2268,AGAINST
2168,Hillary Clinton,2269,AGAINST
2169,Hillary Clinton,2270,AGAINST
2170,Hillary Clinton,2271,AGAINST
2171,Hillary Clinton,2272,AGAINST
2172,Hillary Clinton,2273,AGAINST
2173,Hillary Clinton,2274,AGAINST
2174,Hillary Clinton,2275,AGAINST
2175,Hillary Clinton,2276,AGAINST
2176,Hillary Clinton,2277,AGAINST
2177,Hillary Clinton,2278,AGAINST
2178,Hillary Clinton,2279,AGAINST
2179,Hillary Clinton,2280,AGAINST
2180,Hillary Clinton,2281,AGAINST
2181,Hillary Clinton,2282,AGAINST
2182,Hillary Clinton,2283,AGAINST
2183,Hillary Clinton,2284,AGAINST
2184,Hillary Clinton,2285,AGAINST
2185,Hillary Clinton,2286,AGAINST
2186,Hillary Clinton,2287,AGAINST
2187,Hillary Clinton,2288,AGAINST
2188,Hillary Clinton,2289,AGAINST
2189,Hillary Clinton,2290,AGAINST
2190,Hillary Clinton,2291,AGAINST
2191,Hillary Clinton,2292,AGAINST
2192,Hillary Clinton,2293,AGAINST
2193,Hillary Clinton,2294,AGAINST
2194,Hillary Clinton,2295,AGAINST
